content,score,at,content_sentiment,content_sentiment_num,content_sentiment_confidence
Engmah ma sawi peihlo,5,2025-01-01 12:48:14,positive,2,0.6416805982589722
Nice 👍 10by10,5,2025-01-01 12:48:10,positive,2,0.8727262616157532
Greediness and laziness should be synonyms of this game.,1,2025-01-01 12:48:01,negative,0,0.8830375671386719
I personally love this game even though I'm the most unluckiest player ever in pulling. Best game ever. This is my first game I ever played till now and after playing this game I tried others and deleted them asap. No other games feels like this. This game is emotion and feels like home. Thank you so much hoyoverse for saving me in my worst days. This game deserves all the awards. ❤️❤️❤️,5,2025-01-01 12:47:24,positive,2,0.988284468650818
"It's a great game, although after the 5.0 update, the characters started glitching and walk weird, and it's so laggy, and I can't even properly play it anymore because it always shuts down.",3,2025-01-01 12:46:33,neutral,1,0.7236415147781372
"Love it, it's calming and violent at the same time",5,2025-01-01 12:42:33,positive,2,0.9706287980079652
Shittiest gacha ever. Dev is lazy and stingy. Took them few years to drop QOL update.,1,2025-01-01 12:42:26,negative,0,0.9631323218345642
"Its starting to lack on the primogems not only it has always been a problem but there's 90+ characters as far as Ive been playing this game I never choose to pull for their weapons because I didn't have enough primogems so now that it has too many characters and an activity that requires more characters to complete doesn't meet the requirements neither it's balance on leveling all those characters on time, and I can even say wuthering waves is crushing you by simply doing what you didn't do.",1,2025-01-01 12:41:25,positive,2,0.5083408355712891
Too greedy... 2 new characters in the same phase,1,2025-01-01 12:40:52,negative,0,0.9638016819953918
"It's a really fun game where you explore, collect, claim, and many more! I really love the lore! It's so addictive!!! I recommend playing!!!🎉🎉🎉",5,2025-01-01 12:40:47,positive,2,0.9896057844161988
Very fun to play with friends,5,2025-01-01 12:37:21,positive,2,0.9931186437606812
"You don't have to spend, you have to just progress and play the game. People who say that they are bored are out of their minds. I who just recently came back from a break cuz I needed a better phone to play. The amount of content that was added and improved since the time I didn't play. The game is great and getting better. The voices are gone cuz the VAs are on strike. The long dialogue is part of the game, enjoy it and the lore. Most things are core parts of the game that I love.",5,2025-01-01 12:37:07,positive,2,0.9877907037734984
Best anime game.. So far i like the.. Paimon voice.. So cute..,5,2025-01-01 12:35:40,positive,2,0.994383692741394
acct cursed,5,2025-01-01 12:34:24,negative,0,0.8590376973152161
"natlan is so bad, y'all failing w this nation. especially w the characters have the worst design, even capitano with a bland black masked outfit can outshined them all, i hope the team for fontaine workout for the next nation.",1,2025-01-01 12:28:43,negative,0,0.8724695444107056
"I really love the game and over all experiences, but I hope some changes can happen while the archon quest were finished! (I'm hoping to have a 5 star Kaeya too lmao, give him Dan Heng treatment pls)",5,2025-01-01 12:28:42,positive,2,0.9838839173316956
Not so silly anymore 😔,3,2025-01-01 12:28:19,negative,0,0.6364493370056152
"The game is undoubtedly great, but with the release of the Natlan region, everything has become so bad that it discourages any desire to continue playing. Just remove the strongest character in the lore... disappointment",1,2025-01-01 12:27:51,neutral,1,0.6769702434539795
amazing,5,2025-01-01 12:27:50,positive,2,0.9365832209587096
"Genshin impact, I love ur lores, theme musics and gameplays at the peak.. I hv been playing for around 3 years noww",5,2025-01-01 12:27:41,positive,2,0.9868795275688172
a grind af game,4,2025-01-01 12:27:14,negative,0,0.740104079246521
Is very good for its awesome graphics,4,2025-01-01 12:26:49,positive,2,0.9903894066810608
I love it.,5,2025-01-01 12:26:36,positive,2,0.984594702720642
I give you five star. And I hope one day I'm using a phone gaming and high graphic while playing.,5,2025-01-01 12:26:19,positive,2,0.9850355386734008
In first time it was boring but when I played it for more than one day it was really fun. Happy new year,4,2025-01-01 12:25:54,positive,2,0.937053918838501
GG!,5,2025-01-01 12:24:20,positive,2,0.6597444415092468
Wanderer = Wawan,5,2025-01-01 12:22:48,neutral,1,0.9132152199745178
بهترین بازیه موبایل هستش اگه حجمش رو تحمل کنی,5,2025-01-01 12:22:48,neutral,1,0.3864839971065521
Unable to link account to ps4,5,2025-01-01 12:22:35,negative,0,0.8574357628822327
Amazing game,5,2025-01-01 12:22:34,positive,2,0.9409561157226562
ABSOLUTE CINEMA! ✋😐🤚,5,2025-01-01 12:21:31,positive,2,0.88482666015625
"I LOVE this game. I even have an account on a PS4. It's so fun to embark on this adventure, especially when me and my sister Co-op. This game deserves five stars.",5,2025-01-01 12:20:54,positive,2,0.9781566858291626
Nicesest game ever,5,2025-01-01 12:20:05,positive,2,0.951897382736206
"One of My most favourite game ever. The Gameplay and all the Mechanics is amazing, the Music is fantastic, and the Story and Lore is mostly breathtaking. I would very appreciate it if it have some changes like, Bring back Albedo's gorgeous hair, Enable Cross server Coop, Make the Serenitea Pot no limit to customise it, and Remake the gliders so it doesn't look like a piece of paper. But overall its still a great game, so thank you for this Masterpiece.",5,2025-01-01 12:19:32,positive,2,0.9952959418296814
It has a lot of cool character,5,2025-01-01 12:17:40,positive,2,0.9929592609405518
Buns.,1,2025-01-01 12:17:31,neutral,1,0.4627760350704193
Free amazing osam game,5,2025-01-01 12:16:50,positive,2,0.9496926069259644
"I love palying genshin. It offers more than what you expect in a mobile game. It has stunning sceneries, dynamic visuals and soothing OSTs not to mention the smooth combat animation and art style and compelling storyline. Everything about genshin is awesome. But my request to hoyo is please fix RNG to get atleast decent artifacts.",4,2025-01-01 12:16:34,positive,2,0.99077308177948
I LOVE IT ZO MUCH,5,2025-01-01 12:16:26,positive,2,0.9813852310180664
why didn't you gave a cake for my birthday 😕 it's been 2 years and I haven't received a single cake why you doing this to me 🥺💔,3,2025-01-01 12:16:01,negative,0,0.9594992399215698
F****** hate qiqi,1,2025-01-01 12:15:58,negative,0,0.8923745155334473
Awesome graphics and stories.,5,2025-01-01 12:14:46,positive,2,0.9918796420097352
Game got super glitch after 5.3 update it ruins the experience please fix it😡,1,2025-01-01 12:14:38,negative,0,0.996749997138977
Nice game,5,2025-01-01 12:14:24,positive,2,0.8704322576522827
It's crazy game you can do anything thing in this game grafix is so beautiful 😍 the view o my god 29gb mb is worth it ❤️,5,2025-01-01 12:12:20,positive,2,0.9901034832000732
"hard to update, so big memory needed",1,2025-01-01 12:09:55,negative,0,0.8927830457687378
Um Genshin impact creactors wha do i have to do to trigger lantern rite,3,2025-01-01 12:08:11,neutral,1,0.6250965595245361
Game terbaik yang pernah ada,1,2025-01-01 12:07:44,positive,2,0.9266114830970764
"Great storyline, it's very immersive from the start if you play it without distractions and take it seriously. Characters are all uniqueand wonderfully made. They all have unique traits and personalities. World is large, and quests keep you occupied ALOT",5,2025-01-01 12:06:50,positive,2,0.9892923831939696
"Although it is a beautiful game, the glaring issue of gambling and preference for characters of light skin complexion makes me want to uninstall the game. At some points the story lacks as well.",1,2025-01-01 12:06:44,negative,0,0.9566935896873474
Great game. I can't complaint,5,2025-01-01 12:05:00,positive,2,0.9794840812683104
There is nothing to do in this game once u play it a little while,2,2025-01-01 12:04:30,positive,2,0.7759872078895569
"Your pity system is the worst I hate this game cuz of the wishing system I prefer Wuwa,HSR,and Zzz You are so unfair and Hoyo why not give us a ton of primos cuz of how terrible you are.I want to rate you a zero if I could😡😡😡😡😡",1,2025-01-01 12:02:27,negative,0,0.806634247303009
Love this game so far,5,2025-01-01 11:59:23,positive,2,0.9871713519096376
Stingy Game!!!,1,2025-01-01 11:59:03,negative,0,0.859742283821106
amazing game I love it,5,2025-01-01 11:58:58,positive,2,0.980542540550232
The reason I put this rating in is because of Neavillete. I hope you make new clothes for him because his current clothes make him wide. And I'll change my rate to 5stars.,4,2025-01-01 11:57:13,neutral,1,0.4975135624408722
It's so hard to grind artifact,1,2025-01-01 11:56:57,negative,0,0.8191272020339966
"I love this game. Beautiful soundtrack, interesting lore and stunning gameplay",5,2025-01-01 11:53:39,positive,2,0.9911293983459472
phenomenal combat mechanics,5,2025-01-01 11:51:55,positive,2,0.9731698036193848
Very very fun game,5,2025-01-01 11:51:03,positive,2,0.9843791127204896
"add SKIP BUTTON Reduce resin time , resin are not enough for the amount of characters I have to bulid. I want to play the end game content but guess what? I can't, why? NOT ENOUGH RESIN . I want good men characters not BOYS . HOYO I NEED MEN !! And a pity counter pls",1,2025-01-01 11:50:03,neutral,1,0.3773137629032135
Kalo gw dapet Furina bintang 5 kalo Gw GK dapet bintang 1,5,2025-01-01 11:47:37,neutral,1,0.7834557294845581
Add skip button!,1,2025-01-01 11:47:36,neutral,1,0.70134037733078
lemme get my wife arlecchino and her signature !!!,5,2025-01-01 11:46:58,neutral,1,0.9221378564834596
I just hate when I am out of resins & you have to get your character's talent and level up materials. Just give us some more resins to plays. Thats All. 😤,3,2025-01-01 11:46:12,negative,0,0.9780603051185608
